gap_nm,polarization_deg,lmax,Egap_real,Egap_imag,Egap_abs,Egap_phase_deg,relative_magnitude_change,phase_change_deg,convergence_status
2.0,60,4,2.1089972525278755,0.01875893281199201,2.109080678573101,0.509616280216511,0.13481125310462155,0.040039316712409345,PENDING
2.0,60,5,2.295774623614649,0.021352982106625673,2.2958739234282506,0.5328922381120825,0.0813604104951137,0.023275957895577903,PENDING
2.0,60,6,2.411875708745685,0.023023143084388038,2.4119855927337097,0.5469141135270829,0.04813945392346222,0.014021875415011209,PENDING
2.0,60,7,2.481754926037019,0.024064372159147317,2.481871593559269,0.5555519350610421,0.028158588464818633,0.008637821533966417,PENDING
2.0,60,8,2.523084774058274,0.02470256689176128,2.5232056978961768,0.5609433419414858,0.01638158330546413,0.0053914068804488124,PENDING
2.0,60,9,2.5473384131171013,0.02509062873671907,2.5474619782427284,0.5643304544490233,0.009521743819424491,0.003387112507539314,PENDING
2.0,60,10,2.561549398482663,0.025325940438853375,2.5616745937230214,0.566462712499541,0.005548173649814397,0.0021322580505227506,PENDING
2.0,60,11,2.5698960820479644,0.025468630040817796,2.570022280767549,0.5678039866409379,0.0032480990950920943,0.0013412741413958429,PENDING
2.0,60,12,2.574820984250455,0.025555268025849627,2.5749477999874784,0.5686457178024285,0.001912861775276879,0.0008417311615005474,PASS
2.0,90,1,-0.6054895583318571,-0.007497712113511324,0.6055359782340307,-179.29054878131382,,,PENDING
2.0,90,2,-0.41604043383253875,-0.005845077152125863,0.41608149142984163,-179.19508732149174,0.45533024348941586,0.09546145982207577,PENDING
2.0,90,3,-0.27656620585872727,-0.0047019786832921484,0.27660617279198607,-179.0259924160378,0.504237910636738,0.1690949054539317,PENDING
2.0,90,4,-0.19034916948391878,-0.004036032094980872,0.19039195329185882,-178.78532194174363,0.4528249120274863,0.24067047429417698,PENDING
2.0,90,5,-0.14342885241880343,-0.0036978675627860353,0.14347651351592985,-178.5231334181445,0.3269903806989292,0.2621885235991215,PENDING
2.0,90,6,-0.12055331255990742,-0.003549509639358423,0.12060555620636484,-178.31349982072012,0.18963435872250484,0.2096335974243857,PENDING
2.0,90,7,-0.11072496826881784,-0.0034977702226264527,0.1107802012755935,-178.1906443361393,0.0886923368764091,0.12285548458083895,PENDING
2.0,90,8,-0.10727573822139691,-0.0034890523466252345,0.1073324624576515,-178.13716005997566,0.03212205085951809,0.05348427616362983,PENDING
2.0,90,9,-0.1066016088954691,-0.003496052942088276,0.1066589208893304,-178.1216295595704,0.006314910770754627,0.015530500405247949,PENDING
2.0,90,10,-0.10693769215702353,-0.003506478040462795,0.10699516527450471,-178.12194903765283,0.0031426128864014227,0.0003194780824173904,PENDING
2.0,90,11,-0.10750863549795842,-0.0035156768716424706,0.10756610381759993,-178.12701845619884,0.005307792351235073,0.005069418546014504,PENDING
